feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Planctomycetes.Genus	Treatment	Exposed	1.97156296866797	0.292578747718176	89	30	1.72948499110726e-09	4.63908915261713e-08
IMCC26207	Treatment	Exposed	-3.51818317305479	0.530942335688756	89	72	2.86348998461216e-09	6.87237596306919e-08
Iamia	Treatment	Exposed	2.79898935148336	0.422091896206979	89	64	2.80089835360158e-09	6.87237596306919e-08
Aeromonas	Treatment	Exposed	2.21991162842078	0.356544781145368	89	89	1.69163612030918e-08	3.85693035430494e-07
NS9.marine.group.Genus	Treatment	Exposed	1.68604040023396	0.27722722804754	89	23	3.18277164045704e-08	6.911161276421e-07
Phreatobacter	Treatment	Exposed	-1.72155176309216	0.287428916282932	89	87	4.7547379922707e-08	9.85527511125199e-07
Xanthobacteraceae.Genus	Treatment	Exposed	1.53691126416101	0.280797743019448	89	27	4.29207874639392e-07	8.50951264502448e-06
Acidimicrobiia.Genus	Treatment	Exposed	-1.14430450092923	0.221395812814683	89	21	1.5125325370691e-06	2.87381182043128e-05
Chitinilyticum	Treatment	Exposed	-2.3669671222048	0.464127727559336	89	77	2.00059403028137e-06	3.64908351123321e-05
X67.14.Genus	Treatment	Exposed	2.13859737042795	0.425978102291577	89	75	2.7566704647992e-06	4.83477589210936e-05
Shewanella	Pathology.Results	positive	3.00601352422752	0.601916517254321	89	8	3.0648065977512e-06	5.17611780953537e-05
Bauldia	Treatment	Exposed	0.974964533244418	0.200008082303073	89	17	4.93589691408579e-06	8.038460688654e-05
Roseomonas	Treatment	Exposed	-1.71737733479421	0.358856592071638	89	78	7.01192448917834e-06	0.000110256467829839
Tabrizicola	Treatment	Exposed	-1.20972347868304	0.266395916222095	89	78	1.81013184051175e-05	0.000275140039757787
SH3.11	Treatment	Exposed	-1.67077588791446	0.386333262864044	89	83	4.09538331954119e-05	0.000602417675390575
Conexibacter	Treatment	Exposed	0.976817618500262	0.227455597545184	89	15	4.58096173694493e-05	0.000652787047514653
Rhodococcus	Treatment	Exposed	-2.14276326897211	0.512494234134362	89	64	6.95586478611691e-05	0.000961174043172519
Agromyces	Treatment	Exposed	0.791504736563472	0.193719848028142	89	13	9.82642576444034e-05	0.00131789710252494
Blastopirellula	Treatment	Exposed	1.1002313858588	0.270438099257521	89	14	0.000104649765388074	0.00136343694334176
Rhodovarius	Treatment	Exposed	0.897223975238605	0.224426977729862	89	13	0.000134655093020791	0.00170563117826336
Flavihumibacter	Treatment	Exposed	-1.39471832686566	0.352009836166866	89	72	0.00015283498119982	0.00188358787640859
Mycobacterium	Treatment	Exposed	-1.30305239858342	0.332380668833058	89	87	0.00017711905742917	0.00212542868915004
Vampirovibrionaceae.Genus	Treatment	Exposed	1.42926187312585	0.366147311914698	89	14	0.000187915536357579	0.00214223711447641
Candidatus.Megaira	Treatment	Exposed	0.657234080044361	0.168126254034309	89	13	0.000184223604180223	0.00214223711447641
CCM19a.Genus	Treatment	Exposed	0.815431598874836	0.210368209043498	89	13	0.000206763645783783	0.00229961518237574
Pseudorhodoplanes	Treatment	Exposed	-1.391312220418	0.360230163581732	89	79	0.000217058019730092	0.00235662992849814
Ohtaekwangia	Treatment	Exposed	1.07239111791298	0.281698545446364	89	12	0.000263084201956695	0.00278991618819193
SM1A02	Treatment	Exposed	0.799905010008359	0.212891007842646	89	12	0.000311979219345111	0.00323323918230388
Crenobacter	Treatment	Exposed	1.27734050637905	0.341296542479844	89	78	0.000328120064902637	0.00332494999101338
Barnesiellaceae.Genus	Treatment	Exposed	-3.07874078033851	0.833229604185125	89	53	0.000385958759949514	0.00382602596819518
OM60.NOR5..clade	Treatment	Exposed	0.918533374777913	0.249139700221627	89	14	0.000396743198610312	0.00384925316098516
Candidatus.Alysiosphaera	Treatment	Exposed	1.48807862707363	0.408929973056858	89	34	0.000466289190318445	0.00442974730802523
Candidatus.Obscuribacter	Treatment	Exposed	1.06747227100345	0.299533468508256	89	11	0.000599336738737546	0.00557750107886369
Gordonia	Treatment	Exposed	-1.29484454137508	0.3822048778184	89	87	0.00106461077774182	0.00970925029300542
Aetherobacter	Treatment	Exposed	0.782932659287106	0.235186701759655	89	10	0.00128479252460165	0.0114875566905559
Frankiales.Genus	Treatment	Exposed	1.12607547683828	0.338965922080815	89	28	0.00131321623108227	0.0115158961802599
Comamonadaceae.Genus	Treatment	Exposed	1.01755995836271	0.312374711553457	89	25	0.00160979047323157	0.0138502727508226
Aurantisolimonas	Treatment	Exposed	-1.69457397093312	0.5258566071265	89	78	0.00179560610559324	0.0151628960027873
Rickettsiaceae.Genus	Treatment	Exposed	0.471106227165925	0.147755149260631	89	9	0.00199565857544508	0.0165458238255083
Longivirga	Treatment	Exposed	1.13822351265243	0.358854909117432	89	77	0.00210050570837392	0.0171041179110447
Rhizobiales.Incertae.Sedis.Genus	Pathology.Results	positive	-4.14684427555765	1.34039463519884	89	86	0.00266601693029843	0.0213281354423874
Beijerinckiaceae.Genus	Treatment	Exposed	1.04999151936709	0.347671737609553	89	37	0.00332674507558278	0.0261550992149267
Rhodobacteraceae.Genus	Treatment	Exposed	0.463006920693748	0.162247400677171	89	8	0.00541290707592542	0.0418353496037626
Microtrichales.Genus	Pathology.Results	positive	-4.4862367262054	1.58662678048191	89	85	0.00583404673892128	0.0443387552158017
Ilumatobacteraceae.Genus	Treatment	Exposed	0.23253734283984	0.0826268934324195	89	7	0.00605805022399654	0.045286408231843
Paludibaculum.Genus	Treatment	Exposed	0.382485846366882	0.13699797947775	89	7	0.00645544641160932	0.0474787671563524
Pedomicrobium	Treatment	Exposed	-1.25254281649048	0.45151041738885	89	37	0.00678797601662124	0.0491320168822109
Pirellula	Treatment	Exposed	-0.673206371130441	0.247004147766654	89	86	0.00777837902799535	0.0554209505744669
OLB12	Treatment	Exposed	0.497957396120632	0.184810094854337	89	7	0.00847807377746277	0.0588163406774775
Oikopleura	Treatment	Exposed	0.368574662238299	0.136866828165973	89	7	0.00851289141384543	0.0588163406774775
TM7a	Treatment	Exposed	0.473452439912857	0.180384253227144	89	7	0.0102622142582106	0.0698443239066272
Amnipila	Pathology.Results	positive	0.872290273054196	0.343911337806203	89	4	0.0130064820088195	0.0872199381767897
X0319.6G20.Genus	Treatment	Exposed	0.35887487753578	0.14244116152624	89	8	0.0136022006422199	0.0898928042442358
Isosphaeraceae.Genus	Treatment	Exposed	0.328247120605769	0.131617783809766	89	6	0.0145470533409849	0.0947636617641302
Thermoactinomycetaceae.Genus	Treatment	Exposed	0.239710838897766	0.0963521669649329	89	6	0.0147807074781613	0.0949296142259373
X67.14.Genus	Pathology.Results	positive	-4.99892325397825	2.02059155489636	89	75	0.0153263741148197	0.095737350635038
Babeliaceae.Genus	Treatment	Exposed	0.241178333611018	0.0973861514361404	89	6	0.0152256945108421	0.095737350635038
Pajaroellobacter	Treatment	Exposed	0.832471055250846	0.338246800180169	89	20	0.0158480899043419	0.09765849995108
Dechloromonas	Treatment	Exposed	0.446293051191554	0.183012313100852	89	6	0.0168013112506256	0.102151972403804
Gemmobacter	Treatment	Exposed	0.457741420700554	0.188759062242325	89	86	0.0174005924224576	0.104403554534746
alphaI.cluster	Treatment	Exposed	-0.779613982130282	0.323634722925344	89	53	0.0181337612008436	0.107389546851749
Plesiomonas	Treatment	Exposed	-0.583916346159404	0.246737823674858	89	88	0.0202009972335231	0.118098137672904
Candidatus.Protochlamydia	Treatment	Exposed	0.63428603905067	0.269869879746647	89	22	0.0210450624198577	0.121475297005761
Rhodopirellula	Treatment	Exposed	0.217276004387699	0.0940498365682729	89	5	0.0232705124376144	0.132641920894402
Desulfobacterota.Genus	Treatment	Exposed	0.185945601059443	0.0827814902310062	89	5	0.0272521617590601	0.153419577310264
Clostridium.sensu.stricto.5	Treatment	Exposed	0.425921925448599	0.192475925748087	89	5	0.0295560541682189	0.160447151198903
Dinghuibacter	Treatment	Exposed	-0.719432654411416	0.324356321538052	89	87	0.0291879848802401	0.160447151198903
Subgroup.17.Genus	Treatment	Exposed	0.291002379593918	0.13132175117918	89	5	0.0293356380394188	0.160447151198903
Methanobacteriaceae.Genus	Treatment	Exposed	0.330982309289016	0.15373108627202	89	5	0.0341191513360836	0.183039211873578
Cytophagales.Genus	Treatment	Exposed	0.491697773319527	0.230050494765559	89	8	0.0354085724338309	0.184620082128979
A0839.Genus	Treatment	Exposed	0.215323512817575	0.100547818256206	89	5	0.0350620187154656	0.184620082128979
Pseudomonas	Treatment	Exposed	0.958190994742293	0.44980652036094	89	83	0.036008962224578	0.184620082128979
Nitrospira	Treatment	Exposed	0.278546602092627	0.130776564584561	89	5	0.0360333055032437	0.184620082128979
Cytophaga	Treatment	Exposed	0.240460930540532	0.113206111330919	89	5	0.0365331414280125	0.18510124990193
SH3.11	Pathology.Results	positive	-3.83987065523497	1.83253956980239	89	83	0.0390773674972107	0.195816259106902
Lachnoclostridium	Treatment	Exposed	0.297836196909536	0.14671377555038	89	6	0.0454419795914036	0.223129216436999
Reyranella	Treatment	Exposed	0.861185922645114	0.424349241046995	89	46	0.0455066165101774	0.223129216436999
Alsobacter	Treatment	Exposed	0.796530265379716	0.396820145526251	89	33	0.0478596373258502	0.232170155538167
Aquicella	Treatment	Exposed	0.156424980310509	0.0788898502378047	89	4	0.0505783224232007	0.242775947631363
SC.I.84.Genus	Treatment	Exposed	0.255774682471001	0.129360139693282	89	4	0.0512188746539908	0.243289654606456
