feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
P3OB.42	Total.Worm.Count	Total.Worm.Count	0.0802076688150636	0.0150987886935203	82	2	9.95764948818904e-07	5.91390658695282e-05
Hassallia	Total.Worm.Count	Total.Worm.Count	0.111225492813527	0.0212186667977364	82	5	1.32079331291745e-06	6.95892976743382e-05
Rheinheimera	Total.Worm.Count	Total.Worm.Count	0.475513012617252	0.093250552182341	82	7	2.3303175431735e-06	0.000115556334640898
Roseomonas	Treatment	Exposed	-2.49438016836215	0.496797024740598	82	38	3.17483312525082e-06	0.00014868801803258
Dinghuibacter	Treatment	Exposed	-3.01305059383429	0.619892709885336	82	68	5.93614697058819e-06	0.000250208594810292
Sphingopyxis	Total.Worm.Count	Total.Worm.Count	0.135469483657908	0.0278656976414695	82	3	5.91516267106923e-06	0.000250208594810292
Planctomycetota.Genus	Total.Worm.Count	Total.Worm.Count	0.101360298124702	0.0212943039616104	82	2	8.74964421614951e-06	0.000351235717819716
OLB12	Total.Worm.Count	Total.Worm.Count	0.101564180402342	0.0216517808802366	82	3	1.13980368773329e-05	0.000436752049435984
Chitinophagaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.338928971145464	0.0729523213722767	82	6	1.35188855778682e-05	0.000495496545310561
Sutterellaceae.Genus	Pathology.Results	positive	-4.91432555675067	1.06373619408733	82	64	1.49187623075439e-05	0.00050306066501038
Pseudomonadales.Genus	Treatment	Exposed	-2.78490855770841	0.60244565911258	82	65	1.47616729264235e-05	0.00050306066501038
Mycobacterium	Treatment	Exposed	-3.14389545931138	0.682460282999	82	79	1.5679536673991e-05	0.000508378823699017
ZOR0006	Treatment	Exposed	-2.19716765890973	0.480727473980631	82	62	1.79712446106728e-05	0.00056110219284434
Chitinilyticum	Treatment	Exposed	-2.06298483141188	0.458248754783018	82	68	2.32393227076836e-05	0.000699669608663475
ZOR0006	Pathology.Results	positive	-4.38554524826527	0.982931852850286	82	62	2.69909024425242e-05	0.000784597612380961
Terrimonas	Total.Worm.Count	Total.Worm.Count	0.187643511510727	0.0425085346536675	82	5	3.21776413386197e-05	0.000904191721615213
Xanthobacteraceae.Genus	Treatment	Exposed	-3.3946813101035	0.782293096754814	82	41	4.23774271819951e-05	0.00115239261659425
Microtrichaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.125791026809421	0.0293694711453403	82	3	5.20511074733526e-05	0.00137122136250113
Tabrizicola	Treatment	Exposed	-1.62877108960266	0.3831287244166	82	63	5.84222654796121e-05	0.00149242332725191
Defluviimonas	Treatment	Exposed	-1.72317687696026	0.409179024587644	82	54	6.74895595591159e-05	0.0016733440796569
Pedosphaeraceae.Genus	Total.Worm.Count	Total.Worm.Count	0.443870812562766	0.108139643596819	82	13	9.88693623239001e-05	0.00238133921254422
Sutterellaceae.Genus	Treatment	Exposed	-2.10974138383935	0.520246863587259	82	64	0.000117746286084708	0.00275722553248359
OM27.clade	Total.Worm.Count	Total.Worm.Count	0.135463876123563	0.0335033655966235	82	4	0.0001228268907836	0.00279846132244796
Flavihumibacter	Treatment	Exposed	-2.05861527483069	0.516268864075598	82	66	0.000149404676315284	0.00327002111729378
Hydrogenophaga	Total.Worm.Count	Total.Worm.Count	0.0698090698072315	0.0175227340199999	82	3	0.000151282115746687	0.00327002111729378
Burkholderiales.Genus	Total.Worm.Count	Total.Worm.Count	0.0423229157706974	0.0106641563701374	82	2	0.000159529910382253	0.00336209286130598
Fluviicola	Treatment	Exposed	-2.08081678686635	0.525974121339884	82	56	0.000166681465975121	0.00342713355651286
mle1.27.Genus	Total.Worm.Count	Total.Worm.Count	0.211294738208284	0.0538478585508291	82	6	0.000186401571772196	0.00374134583342766
Beijerinckiaceae.Genus	Treatment	Exposed	-1.97631930797987	0.506371202836593	82	39	0.000200457014799257	0.00392988984827381
Vampirovibrio	Pathology.Results	positive	-1.12643557872986	0.289354021086337	82	4	0.000207477894902111	0.00397508785005635
OM190.Genus	Total.Worm.Count	Total.Worm.Count	0.377076545095567	0.0971254675930646	82	12	0.000215172653731661	0.00403090104657311
Coxiella	Total.Worm.Count	Total.Worm.Count	0.116397834032857	0.0301139779468856	82	3	0.000228224122585488	0.00418245511607754
Caldilineaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.0771444513024588	0.0201430048535859	82	3	0.000257652617811174	0.00452808927911016
Ahniella	Total.Worm.Count	Total.Worm.Count	0.0992325748032145	0.0259117234187338	82	4	0.000257827147564991	0.00452808927911016
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Treatment	Exposed	0.890396116336879	0.236870036724352	82	12	0.000327766926727658	0.00563892896390644
Verrucomicrobiaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.428800400768618	0.11493734085684	82	13	0.000360555860510432	0.00607897180820588
Rhizobacter	Total.Worm.Count	Total.Worm.Count	0.237369231057693	0.0641425334911028	82	10	0.000398858993521489	0.00646611791420414
Isosphaeraceae.Genus	Total.Worm.Count	Total.Worm.Count	0.182017380911057	0.0491769534300349	82	4	0.000398029802399987	0.00646611791420414
Gordonia	Pathology.Results	positive	-4.20533270062712	1.15128180369714	82	77	0.000467979242943301	0.00730567595928154
Neochlamydia	Pathology.Results	positive	-3.60517607558779	0.98603099706482	82	66	0.000462550769527986	0.00730567595928154
Microscillaceae.Genus	Treatment	Exposed	-3.74356911222284	1.03054990669949	82	58	0.00050032126317375	0.00766856045191766
Sphingorhabdus	Total.Worm.Count	Total.Worm.Count	0.28182735086729	0.0778686271615569	82	8	0.000522871167996619	0.00787107847537767
Gemmobacter	Pathology.Results	positive	-3.71339050695032	1.02963279224078	82	73	0.000545342118609702	0.00796479265712166
NB1.j.Genus	Total.Worm.Count	Total.Worm.Count	0.106424635673696	0.0295635424844724	82	5	0.000557441004472335	0.00796479265712166
Chlamydiales.Genus	Treatment	Exposed	-1.86999044351181	0.519311606640113	82	44	0.000555531459168466	0.00796479265712166
Nocardia	Treatment	Exposed	-1.88483443686322	0.529105661739569	82	73	0.000630600253972341	0.00885993356831139
Pseudomonadales.Genus	Pathology.Results	positive	-4.37922072136917	1.23180608557646	82	65	0.000645586740590666	0.0089217970871792
X11.24.Genus	Total.Worm.Count	Total.Worm.Count	0.182529832731133	0.0521183931162182	82	8	0.000766875345411952	0.0104270309061657
Phreatobacter	Pathology.Results	positive	-4.49017186242983	1.29299483552356	82	73	0.000843630062579395	0.0112885736945148
Cetobacterium	Treatment	Exposed	-2.60440450460209	0.753754116333712	82	71	0.000892344014669964	0.0117538438182309
Mesorhizobium	Total.Worm.Count	Total.Worm.Count	0.181338959731808	0.0529770881146433	82	5	0.000989539603290954	0.0128335674703735
Dinghuibacter	Pathology.Results	positive	-4.32279463703467	1.26747964881351	82	68	0.0010295585569624	0.0131502706593834
PeM15.Genus	Pathology.Results	positive	-3.74271875416382	1.10347876225076	82	67	0.00109301321807654	0.0133538812073066
NS9.marine.group.Genus	Total.Worm.Count	Total.Worm.Count	0.234528289651973	0.069146843112157	82	9	0.00109302230522438	0.0133538812073066
Rhizobiaceae.Genus	Treatment	Exposed	-2.12771050139321	0.625732640444774	82	59	0.00106352018906652	0.0133538812073066
Paucibacter	Pathology.Results	positive	-4.77866730217887	1.41388895580444	82	67	0.00113521713641849	0.0134787048732505
Porticoccus	Total.Worm.Count	Total.Worm.Count	0.0623059786240497	0.0184165168372538	82	2	0.00112321151627174	0.0134787048732505
Haliscomenobacter	Total.Worm.Count	Total.Worm.Count	0.45900790958843	0.136513389506449	82	11	0.00119961506645977	0.0140327912294951
Phaselicystis	Total.Worm.Count	Total.Worm.Count	0.188127583521354	0.0560189613903704	82	8	0.0012151764647131	0.0140327912294951
Pseudorhodoplanes	Treatment	Exposed	-1.8877919810014	0.568502868496647	82	60	0.00136794675286615	0.0155835015225157
Vibrio	Treatment	Exposed	1.50184912230239	0.456848719748541	82	8	0.00151761260551296	0.0170579656859656
Rubrivivax	Pathology.Results	positive	-2.87960386979911	0.879071218953323	82	63	0.00157375877386792	0.0174562979785613
OLB12	Pathology.Results	positive	-0.601928792325855	0.187289192967879	82	3	0.00190504062045246	0.0208564836758626
Microtrichales.Genus	Pathology.Results	positive	-4.17640982387884	1.30166023785412	82	60	0.00193672962324389	0.0209315778512128
Clostridium.sensu.stricto.13	Treatment	Exposed	0.272236405868446	0.0853304064394577	82	3	0.00204739012519326	0.021847466778961
Luteolibacter	Pathology.Results	positive	0.562983126668673	0.177261969605795	82	3	0.00213928820052128	0.0219929262565786
Bosea	Pathology.Results	positive	-3.09251571187764	0.971388915558267	82	59	0.0020902206074229	0.0219929262565786
Pseudomonas	Treatment	Exposed	2.896060944712	0.910788021518241	82	39	0.00211505655650072	0.0219929262565786
Aurantisolimonas	Pathology.Results	positive	-3.29498666961267	1.04641844567696	82	62	0.002323481603355	0.0235987348388947
Vibrio	Total.Worm.Count	Total.Worm.Count	-0.339064263014408	0.107988568235939	82	8	0.00238773534461723	0.02396262970848
X.Agitococcus..lubricus.group	Total.Worm.Count	Total.Worm.Count	0.173528367532835	0.0558865465864394	82	6	0.00265193029371294	0.0263009086776471
Rhodococcus	Treatment	Exposed	-2.24894697835224	0.725411421197766	82	34	0.00269023030688673	0.0263705133570408
Plesiomonas	Pathology.Results	positive	-2.70915080394038	0.879172820600828	82	65	0.00284574412502842	0.0275742792804478
Rhodovastum	Pathology.Results	positive	-3.22867341320721	1.04982116647784	82	68	0.00289744884333247	0.0277562428969236
SH.PL14	Treatment	Exposed	-2.04902470739461	0.667165631151747	82	69	0.00293410977904266	0.0277916240868872
Rhodovastum	Treatment	Exposed	-1.56790742597281	0.513441370354247	82	68	0.00309122586693685	0.0289544822869751
Gemmataceae.Genus	Pathology.Results	positive	-4.99811145990099	1.65275016402781	82	74	0.00337466419054816	0.0312619990399131
Peptostreptococcus	Treatment	Exposed	0.323056793957808	0.106969488107998	82	3	0.00341510604538467	0.0312927651767313
Cetobacterium	Total.Worm.Count	Total.Worm.Count	-0.536623559994426	0.178170200125823	82	71	0.00349894566102743	0.0317162493789906
Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Pathology.Results	positive	-1.45618015393885	0.484322441890566	82	12	0.00355320298657729	0.0318654267838793
Geothermomicrobium	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770388	0.0325218610907899
Bacillus	Pathology.Results	positive	-4.00753284283854	1.35557315307522	82	50	0.00411678264207565	0.0325218610907899
env.OPS.17.Genus	Treatment	Exposed	-2.20614327054045	0.738769491656523	82	55	0.00377249638855416	0.0325218610907899
Fluviicola	Pathology.Results	positive	-3.17937185374794	1.07544657965761	82	56	0.00411691713876626	0.0325218610907899
Runella	Total.Worm.Count	Total.Worm.Count	0.1783018955333	0.0598455895663389	82	6	0.00384920279214625	0.0325218610907899
BD7.11.Genus	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770388	0.0325218610907899
DEV008	Pathology.Results	positive	-0.606031971571699	0.20475742623814	82	2	0.00407601312222489	0.0325218610907899
Luteolibacter	Total.Worm.Count	Total.Worm.Count	-0.0608095015649595	0.0204925722807833	82	3	0.00398625665193799	0.0325218610907899
Hirschia	Pathology.Results	positive	-0.370587182920103	0.125905426776564	82	2	0.00427485588690175	0.0325218610907899
Rhizorhapis	Pathology.Results	positive	-0.924598313892341	0.311198418976505	82	3	0.0039434635714257	0.0325218610907899
Aminobacter	Treatment	Exposed	0.303666182784118	0.102476666941821	82	4	0.00403446146988373	0.0325218610907899
Tabrizicola	Pathology.Results	positive	-2.31246014530885	0.783374047363368	82	63	0.0041700105834671	0.0325218610907899
Phenylobacterium	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770391	0.0325218610907899
Aetherobacter	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770389	0.0325218610907899
Luteimonas	Total.Worm.Count	Total.Worm.Count	0.262437859151826	0.0893671238866839	82	8	0.00435939537753174	0.0325218610907899
Aquabacterium	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770391	0.0325218610907899
A21b.Genus	Pathology.Results	positive	0.176262626262626	0.0600105095193867	82	1	0.00435220425770391	0.0325218610907899
Aeromonas	Treatment	Exposed	2.09828663991528	0.711776528249778	82	81	0.00421837130219567	0.0325218610907899
Subgroup.17.Genus	Total.Worm.Count	Total.Worm.Count	0.0575863606073746	0.0193309065432882	82	2	0.00385356223807891	0.0325218610907899
Planctomycetales.Genus	Treatment	Exposed	1.44017160964869	0.495991488466742	82	18	0.00479538213262636	0.0354605889281055
Nocardioides	Total.Worm.Count	Total.Worm.Count	0.3225387155871	0.111381971953836	82	22	0.00490458821954069	0.0356722769581964
Inhella	Pathology.Results	positive	-1.07436996165394	0.371301630251118	82	9	0.00493660526647056	0.0356722769581964
Shewanella	Treatment	Exposed	1.37984819297439	0.477041446222848	82	32	0.00495095658850412	0.0356722769581964
Nitrospira	Total.Worm.Count	Total.Worm.Count	0.347118145280588	0.120216685986504	82	13	0.0050235607211711	0.0358886583724342
Aurantisolimonas	Treatment	Exposed	-1.47501676535758	0.511777184408374	82	62	0.00510029969085115	0.0361306944486346
SBR1031.Genus	Total.Worm.Count	Total.Worm.Count	0.0455560159365414	0.0159157160010933	82	2	0.00539742519548312	0.0379169119982689
Nitrosomonas	Total.Worm.Count	Total.Worm.Count	0.148410692503389	0.0521368291429208	82	7	0.0056451206146231	0.0393292287448535
IS.44	Total.Worm.Count	Total.Worm.Count	0.164521215321892	0.057859723309068	82	4	0.00569522279224695	0.0393530558513457
Sandaracinaceae.Genus	Treatment	Exposed	0.31756509889983	0.112159717147174	82	5	0.00589369638953412	0.0403933825721728
Ferruginibacter	Total.Worm.Count	Total.Worm.Count	0.310674178964448	0.110100841920358	82	10	0.0060565721071833	0.0411749216641575
Iamia	Treatment	Exposed	-1.5447125926802	0.549842845349253	82	71	0.00627129839703542	0.041611343512526
Gaiellales.Genus	Treatment	Exposed	-1.61680253983181	0.574326582267892	82	55	0.00617038199112733	0.041611343512526
Polyangia.Genus	Total.Worm.Count	Total.Worm.Count	0.0420052858920142	0.0149381699220366	82	2	0.00622601978865642	0.041611343512526
Bryobacter	Pathology.Results	positive	-0.742216925967228	0.264703277757006	82	6	0.00636757213892747	0.041611343512526
Telmatocola	Treatment	Exposed	1.49683737379555	0.533441462369681	82	16	0.00633107745412155	0.041611343512526
WPS.2.Genus	Total.Worm.Count	Total.Worm.Count	0.0670621537944717	0.0240844622616488	82	4	0.0067257642541851	0.0434097750982003
Vampirovibrionaceae.Genus	Treatment	Exposed	1.22032619131065	0.438859062945235	82	12	0.00679726015772532	0.0434097750982003
Gemmata	Total.Worm.Count	Total.Worm.Count	0.172493982326506	0.0620294785444559	82	11	0.00679422210873624	0.0434097750982003
P3OB.42	Pathology.Results	positive	-0.362739435449804	0.130605420627693	82	2	0.00686047045628846	0.0434840345462494
X67.14.Genus	Pathology.Results	positive	-3.48214568527343	1.2578973858273	82	63	0.00703784938275752	0.0439474594789969
TRA3.20.Genus	Total.Worm.Count	Total.Worm.Count	0.155778742818293	0.0562627689598072	82	4	0.00702717364115901	0.0439474594789969
OM60.NOR5..clade	Treatment	Exposed	1.70290575638417	0.617153583289545	82	14	0.00721530447851365	0.0447242770249045
Diplorickettsiaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.119190235762206	0.0433572772434732	82	5	0.00742417486639874	0.0456830614041908
Planctomycetes.Genus	Treatment	Exposed	1.10803529891114	0.407009140981027	82	16	0.00799228752126483	0.0488224520320743
Rhodospirillales.Genus	Total.Worm.Count	Total.Worm.Count	0.13972889746714	0.0515972461929189	82	4	0.00831369604683736	0.0504204731473662
Hyphomicrobium	Treatment	Exposed	-0.94319161560346	0.34893514919447	82	21	0.00842897822611363	0.0507544903186699
SM1A02	Treatment	Exposed	1.03473479929171	0.384493139558678	82	16	0.00870835210796839	0.0520648285604067
Flavobacterium	Pathology.Results	positive	-4.05845813481462	1.51645271022099	82	64	0.00906986164461729	0.0537500315247242
Schlesneria	Treatment	Exposed	0.766250499274983	0.28651800726736	82	10	0.00911773962993542	0.0537500315247242
Rhodovarius	Treatment	Exposed	1.04593768502655	0.392377642601321	82	14	0.00933673671402119	0.0542818555166887
Haliangium	Total.Worm.Count	Total.Worm.Count	0.38298271710308	0.143632748205191	82	15	0.00931739289189101	0.0542818555166887
Holophagaceae.Genus	Pathology.Results	positive	0.243147803591841	0.0914687824458281	82	2	0.00952596182816084	0.0547721320047864
Shewanella	Pathology.Results	positive	-2.59191056406765	0.975395120939347	82	32	0.00955101234247164	0.0547721320047864
Gordonia	Total.Worm.Count	Total.Worm.Count	0.353019387883515	0.133095246714684	82	77	0.00967916253352884	0.0551319865930055
Tabrizicola	Total.Worm.Count	Total.Worm.Count	0.239644029870849	0.0905628507016136	82	63	0.00984367576185181	0.0553214577816071
Oikopleura	Treatment	Exposed	1.38803226930415	0.524533182095005	82	10	0.00984204092441387	0.0553214577816071
Gemmatimonadaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.178140873827622	0.0675515335255369	82	12	0.0100876677293282	0.0563172443432033
Azospira	Treatment	Exposed	0.370312707983637	0.140787498448786	82	6	0.0102749822569507	0.0569855923855885
Smaragdicoccus	Pathology.Results	positive	-1.21601588249372	0.46277457035517	82	8	0.0103481562272986	0.0570163117621748
Smaragdicoccus	Treatment	Exposed	0.590569436462469	0.22633150974221	82	8	0.010871686154426	0.0595118923907863
Saprospiraceae.Genus	Pathology.Results	positive	-0.999344869491534	0.385365749233062	82	7	0.0113498257130849	0.0617284069427777
Phreatobacter	Treatment	Exposed	-1.63527722425289	0.632371551851537	82	73	0.0115729937556476	0.0625386777949418
Undibacterium	Total.Worm.Count	Total.Worm.Count	0.171339277047197	0.0667072522876824	82	6	0.0121220846763554	0.0650886457462904
Leeia	Total.Worm.Count	Total.Worm.Count	0.166317881644527	0.0649004103921838	82	8	0.0123121195142257	0.0656201160643985
Rubrivivax	Total.Worm.Count	Total.Worm.Count	0.260232547403732	0.101626031429182	82	63	0.0123767478697976	0.0656201160643985
Rhodobacteraceae.Genus	Treatment	Exposed	1.33546161596651	0.5223828838214	82	13	0.0125154422702252	0.065940736461249
SH3.11	Treatment	Exposed	-1.5532012897859	0.609659908290228	82	69	0.0128110304687803	0.0670788738210051
Oikopleura	Total.Worm.Count	Total.Worm.Count	0.315183829677553	0.123987624082341	82	10	0.0130015431000439	0.0676561779835616
Glutamicibacter	Treatment	Exposed	1.21550899197254	0.478853780619551	82	20	0.0131285157101768	0.0677079163282027
Chitinibacter	Pathology.Results	positive	2.31623955692941	0.91377445395667	82	15	0.0132524391389721	0.0677079163282027
Planctomycetes.Genus	Total.Worm.Count	Total.Worm.Count	0.243988282651639	0.0962076339355247	82	16	0.0132087233604956	0.0677079163282027
Chthoniobacter	Treatment	Exposed	-1.72050837155245	0.680324467621829	82	69	0.0134579973877878	0.0679346814245815
Rheinheimera	Pathology.Results	positive	-2.04132718833891	0.806622825098943	82	7	0.013396021999821	0.0679346814245815
Fodinicurvataceae.Genus	Treatment	Exposed	0.160925092048867	0.0637909896424394	82	2	0.0136810527164211	0.068649568094899
IMCC26207	Pathology.Results	positive	-2.5860465012854	1.02800939522484	82	62	0.0139383269411885	0.069526684091254
Armatimonadota.Genus	Total.Worm.Count	Total.Worm.Count	0.242198194619633	0.0966987786930781	82	6	0.0143421356173018	0.0711201195610906
vadinHA49.Genus	Treatment	Exposed	0.22648990033506	0.0907450291563745	82	3	0.0146741524694975	0.0723409972619088
Microtrichaceae.Genus	Pathology.Results	positive	-0.628955134047103	0.254047672989571	82	3	0.0154632493153548	0.0751199860712428
Pedosphaeraceae.Genus	Treatment	Exposed	1.13345816810836	0.4574878483742	82	13	0.0153899341458319	0.0751199860712428
Afipia	Total.Worm.Count	Total.Worm.Count	0.0285082707577746	0.0115199301258149	82	2	0.0155051928545626	0.0751199860712428
Frankiales.Genus	Total.Worm.Count	Total.Worm.Count	0.141853482533039	0.057469883344	82	9	0.0157634576358183	0.0751547965822265
Ideonella	Total.Worm.Count	Total.Worm.Count	0.126947519659787	0.0514393143855358	82	7	0.0157798327343465	0.0751547965822265
SM1A02	Total.Worm.Count	Total.Worm.Count	0.224553730808829	0.090885367174361	82	16	0.0156648267615756	0.0751547965822265
RBG.13.54.9.Genus	Pathology.Results	positive	-1.8975309052355	0.773140089920341	82	6	0.016343315883052	0.0766804639561829
Geothermomicrobium	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.017009782633222	0.0766804639561829
BD7.11.Genus	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.017009782633222	0.0766804639561829
alphaI.cluster	Treatment	Exposed	-1.1248236285415	0.459014104209852	82	49	0.0165038888496738	0.0766804639561829
Phenylobacterium	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.0170097826332221	0.0766804639561829
Aetherobacter	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.0170097826332221	0.0766804639561829
Aquabacterium	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.0170097826332221	0.0766804639561829
A21b.Genus	Total.Worm.Count	Total.Worm.Count	-0.0169191919191919	0.00693758343466169	82	1	0.0170097826332221	0.0766804639561829
Planctomycetota.Genus	Pathology.Results	positive	-0.452269168806877	0.184196996350683	82	2	0.016299621847579	0.0766804639561829
Telmatocola	Total.Worm.Count	Total.Worm.Count	0.308291249522272	0.12609333739776	82	16	0.0167423067518562	0.0766804639561829
Holosporaceae.Genus	Total.Worm.Count	Total.Worm.Count	0.192782183256498	0.0792567762721624	82	9	0.0172911099647388	0.077534072873802
SH3.11	Pathology.Results	positive	-3.00708732425025	1.24655688659141	82	69	0.0182002894457561	0.0811790687977376
Magnetospirillum	Pathology.Results	positive	0.404275383095578	0.168518839710418	82	2	0.0188274344663181	0.0830970013356342
Chitinibacter	Treatment	Exposed	1.07270838191086	0.446904313625421	82	15	0.0187646068617406	0.0830970013356342
Comamonadaceae.Genus	Treatment	Exposed	1.14515599207548	0.47839153676861	82	16	0.0190788126800409	0.0837679119233046
Candidatus.Obscuribacter	Treatment	Exposed	-1.7432040611608	0.72986903797773	82	47	0.0193407474332971	0.0844779797216033
Isosphaeraceae.Genus	Pathology.Results	positive	-1.01215646677028	0.425383573364038	82	4	0.0197848803659687	0.0859724440644931
Steroidobacteraceae.Genus	Treatment	Exposed	1.02377517099038	0.431402966153985	82	11	0.0201001409147625	0.0868944553392039
Pedosphaeraceae.Genus	Pathology.Results	positive	-2.21421458963933	0.93541435178523	82	13	0.0204079055776661	0.0877748183774107
Meiothermus	Treatment	Exposed	0.216210128215522	0.0916154067100165	82	2	0.0207763655800665	0.0889059704771373
Crenobacter	Pathology.Results	positive	-1.99306525385865	0.846374667309538	82	65	0.02104654612166	0.0896072645482798
Frankiales.Genus	Treatment	Exposed	0.570455365039047	0.243127981588207	82	9	0.0214998401348398	0.0910772122294971
Azospira	Total.Worm.Count	Total.Worm.Count	-0.0776415235513626	0.0332789383570391	82	6	0.0222237475934205	0.0936730961062674
Barnesiellaceae.Genus	Pathology.Results	positive	-4.24103144736563	1.83322851152456	82	47	0.023334759867213	0.0978666794430874
Elstera	Pathology.Results	positive	1.62736208495621	0.707124786241225	82	7	0.0240404248570377	0.100327119576647
Gemmatimonadaceae.Genus	Treatment	Exposed	0.652121700322536	0.285778690395873	82	12	0.0252210272774818	0.104735596034075
Magnetospirillum	Total.Worm.Count	Total.Worm.Count	-0.044138499841871	0.0194818127719065	82	2	0.026247669042279	0.108464632365888
Rhodobacteraceae.Genus	Total.Worm.Count	Total.Worm.Count	0.279374177321735	0.123479342846542	82	13	0.0264477516991985	0.108758315524021
Nocardia	Pathology.Results	positive	-2.4428048180262	1.08184956466251	82	73	0.0267416262029791	0.109432965481123
SAR324.clade.Marine.group.B..Genus	Pathology.Results	positive	0.318627218519745	0.141840379756294	82	2	0.0275083174296936	0.112026626054259
Phaselicystis	Pathology.Results	positive	-1.0849300572976	0.484567349343441	82	8	0.0280078265365618	0.112431417953912
AAP99	Total.Worm.Count	Total.Worm.Count	0.101981362366397	0.0454783948542125	82	5	0.0277745581198382	0.112431417953912
Steroidobacter	Total.Worm.Count	Total.Worm.Count	0.151454176073987	0.0676215816899776	82	11	0.0279559173040519	0.112431417953912
AKYH767.Genus	Total.Worm.Count	Total.Worm.Count	0.0871619413023997	0.0390168964806967	82	4	0.0283501342373392	0.113266176123587
Candidatus.Ovatusbacter	Total.Worm.Count	Total.Worm.Count	0.170985904248143	0.0767255498668796	82	14	0.0287239915874186	0.114218513717896
Leptospirillum	Total.Worm.Count	Total.Worm.Count	0.0659217240307503	0.0296465987722217	82	3	0.0290698834727963	0.115051228955715
Clostridium.sensu.stricto.3	Treatment	Exposed	0.840114245020535	0.38029769455262	82	11	0.0301024008218674	0.118580952770253
Rhodopirellula	Treatment	Exposed	0.442054962040848	0.20091004927791	82	6	0.0307475496299449	0.120558996921133
Novosphingobium	Treatment	Exposed	0.274787268958742	0.125046644357025	82	6	0.0309534434310447	0.120804411168383
Chitinophagaceae.Genus	Pathology.Results	positive	-1.38277408872919	0.631041920778839	82	6	0.0314178573908343	0.121545077972941
SAR324.clade.Marine.group.B..Genus	Total.Worm.Count	Total.Worm.Count	-0.0359172576834458	0.0163976189644831	82	2	0.0314825798466814	0.121545077972941
Aeromonas	Pathology.Results	positive	3.18599608482919	1.45535227253537	82	81	0.0315757675872764	0.121545077972941
Reyranella	Total.Worm.Count	Total.Worm.Count	0.417317168167433	0.190827018531983	82	64	0.0317475052757285	0.121650667942905
Flavihumibacter	Pathology.Results	positive	-2.30387716906988	1.05560247458456	82	66	0.0320798250409034	0.122367839409419
